profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,total_tokens,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_numerals,num_other,nouns_per_1k,verbs_per_1k,adjectives_per_1k,adverbs_per_1k,pronouns_per_1k,numerals_per_1k,other_per_1k
201,Fabian,Kern,male,german,8,openai,gpt-4o-mini,183,69,3,15,8,3,8,77,377.04918032786884,16.39344262295082,81.9672131147541,43.71584699453552,16.39344262295082,43.71584699453552,420.76502732240436
2100,Fabian,Kern,male,german,8,openai,gpt-4o-mini,221,86,3,18,3,5,9,97,389.14027149321265,13.574660633484163,81.44796380090497,13.574660633484163,22.62443438914027,40.723981900452486,438.91402714932127
2147,Fabian,Kern,male,german,8,openai,gpt-4o-mini,259,84,6,27,4,3,17,118,324.3243243243243,23.166023166023166,104.24710424710425,15.444015444015443,11.583011583011583,65.63706563706563,455.5984555984556
2168,Fabian,Kern,male,german,8,openai,gpt-4o-mini,181,67,5,14,3,4,13,75,370.1657458563536,27.624309392265193,77.34806629834254,16.574585635359117,22.099447513812155,71.8232044198895,414.3646408839779
2173,Fabian,Kern,male,german,8,openai,gpt-4o-mini,199,72,6,12,1,3,17,88,361.8090452261307,30.150753768844226,60.30150753768845,5.025125628140704,15.075376884422113,85.42713567839196,442.21105527638196
221,Fabian,Kern,male,german,8,openai,gpt-4o-mini,238,85,6,20,5,5,12,105,357.14285714285717,25.210084033613448,84.03361344537815,21.008403361344538,21.008403361344538,50.420168067226896,441.1764705882353
2566,Fabian,Kern,male,german,8,openai,gpt-4o-mini,192,62,5,21,2,3,9,90,322.91666666666663,26.041666666666664,109.375,10.416666666666666,15.625,46.875,468.75
2589,Fabian,Kern,male,german,8,openai,gpt-4o-mini,288,92,6,24,3,5,15,143,319.44444444444446,20.833333333333336,83.33333333333334,10.416666666666668,17.36111111111111,52.083333333333336,496.52777777777777
2660,Fabian,Kern,male,german,8,openai,gpt-4o-mini,239,82,5,21,5,3,12,111,343.0962343096234,20.920502092050206,87.86610878661088,20.920502092050206,12.552301255230125,50.2092050209205,464.4351464435146
2793,Fabian,Kern,male,german,8,openai,gpt-4o-mini,252,85,6,13,4,5,18,121,337.3015873015873,23.80952380952381,51.58730158730159,15.873015873015873,19.841269841269842,71.42857142857143,480.1587301587302
2795,Fabian,Kern,male,german,8,openai,gpt-4o-mini,240,77,5,17,6,5,17,113,320.83333333333337,20.833333333333336,70.83333333333334,25.0,20.833333333333336,70.83333333333334,470.83333333333337
2860,Fabian,Kern,male,german,8,openai,gpt-4o-mini,258,90,3,15,4,4,12,130,348.83720930232556,11.627906976744185,58.13953488372093,15.503875968992247,15.503875968992247,46.51162790697674,503.87596899224803
2927,Fabian,Kern,male,german,8,openai,gpt-4o-mini,230,68,7,13,7,5,11,119,295.65217391304344,30.43478260869565,56.52173913043478,30.43478260869565,21.73913043478261,47.826086956521735,517.391304347826
307,Fabian,Kern,male,german,8,openai,gpt-4o-mini,244,90,8,18,8,6,7,107,368.8524590163934,32.78688524590164,73.77049180327869,32.78688524590164,24.59016393442623,28.688524590163933,438.52459016393436
3131,Fabian,Kern,male,german,8,openai,gpt-4o-mini,284,92,7,21,5,3,17,139,323.943661971831,24.647887323943664,73.94366197183099,17.605633802816904,10.563380281690142,59.85915492957747,489.4366197183099
377,Fabian,Kern,male,german,8,openai,gpt-4o-mini,247,83,5,23,8,5,9,114,336.0323886639676,20.242914979757085,93.11740890688259,32.388663967611336,20.242914979757085,36.43724696356276,461.53846153846155
465,Fabian,Kern,male,german,8,openai,gpt-4o-mini,205,69,6,17,5,3,8,97,336.5853658536585,29.268292682926827,82.92682926829268,24.390243902439025,14.634146341463413,39.02439024390244,473.1707317073171
528,Fabian,Kern,male,german,8,openai,gpt-4o-mini,267,90,4,29,4,3,8,129,337.07865168539325,14.9812734082397,108.61423220973782,14.9812734082397,11.235955056179774,29.9625468164794,483.14606741573033
571,Fabian,Kern,male,german,8,openai,gpt-4o-mini,211,83,5,17,3,3,11,89,393.3649289099526,23.696682464454977,80.56872037914692,14.218009478672986,14.218009478672986,52.132701421800945,421.8009478672986
6,Fabian,Kern,male,german,8,openai,gpt-4o-mini,170,45,9,16,7,5,7,81,264.7058823529412,52.94117647058824,94.11764705882354,41.1764705882353,29.411764705882355,41.1764705882353,476.47058823529414
762,Fabian,Kern,male,german,8,openai,gpt-4o-mini,204,75,5,10,4,5,15,90,367.64705882352945,24.50980392156863,49.01960784313726,19.607843137254903,24.50980392156863,73.52941176470588,441.1764705882353
778,Fabian,Kern,male,german,8,openai,gpt-4o-mini,216,72,4,22,5,4,19,90,333.33333333333337,18.51851851851852,101.85185185185185,23.14814814814815,18.51851851851852,87.96296296296296,416.6666666666667
930,Fabian,Kern,male,german,8,openai,gpt-4o-mini,257,74,7,20,4,5,15,132,287.9377431906615,27.237354085603112,77.82101167315174,15.56420233463035,19.455252918287936,58.36575875486381,513.6186770428016
1416,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,229,71,5,17,7,5,10,114,310.0436681222708,21.83406113537118,74.23580786026201,30.567685589519655,21.83406113537118,43.66812227074236,497.81659388646295
1485,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,203,75,4,17,3,1,7,96,369.45812807881777,19.704433497536947,83.74384236453203,14.77832512315271,4.926108374384237,34.48275862068966,472.9064039408867
1665,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,288,91,5,31,4,4,10,143,315.97222222222223,17.36111111111111,107.63888888888889,13.88888888888889,13.88888888888889,34.72222222222222,496.52777777777777
1737,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,198,78,4,17,2,3,7,87,393.93939393939394,20.2020202020202,85.85858585858585,10.1010101010101,15.15151515151515,35.35353535353535,439.3939393939394
176,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,226,77,9,15,4,7,13,101,340.7079646017699,39.82300884955752,66.3716814159292,17.699115044247787,30.973451327433626,57.52212389380531,446.9026548672566
1871,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,278,96,8,25,4,7,18,120,345.32374100719426,28.776978417266186,89.92805755395683,14.388489208633093,25.179856115107913,64.74820143884892,431.65467625899277
1885,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,240,80,8,18,2,6,16,110,333.33333333333337,33.333333333333336,75.0,8.333333333333334,25.0,66.66666666666667,458.33333333333337
201,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,231,84,5,17,3,5,12,105,363.6363636363636,21.645021645021643,73.5930735930736,12.987012987012987,21.645021645021643,51.94805194805195,454.54545454545456
2100,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,238,91,5,14,5,3,9,111,382.3529411764706,21.008403361344538,58.82352941176471,21.008403361344538,12.605042016806724,37.81512605042017,466.38655462184875
2147,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,268,82,4,22,5,4,11,140,305.97014925373134,14.925373134328359,82.08955223880598,18.65671641791045,14.925373134328359,41.04477611940299,522.3880597014926
2168,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,200,63,4,16,8,5,16,88,315.0,20.0,80.0,40.0,25.0,80.0,440.0
2173,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,229,80,6,17,4,1,15,106,349.34497816593887,26.200873362445417,74.23580786026201,17.467248908296945,4.366812227074236,65.50218340611355,462.882096069869
221,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,189,62,6,14,9,5,9,84,328.04232804232805,31.746031746031747,74.07407407407408,47.61904761904762,26.455026455026456,47.61904761904762,444.44444444444446
2566,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,213,70,3,25,4,4,10,97,328.6384976525822,14.084507042253522,117.37089201877934,18.779342723004696,18.779342723004696,46.94835680751174,455.39906103286387
2589,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,277,88,8,19,3,7,18,134,317.68953068592054,28.880866425992778,68.59205776173285,10.830324909747292,25.27075812274368,64.98194945848375,483.75451263537906
2660,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,251,85,4,26,2,3,14,117,338.64541832669323,15.936254980079681,103.58565737051794,7.968127490039841,11.952191235059761,55.776892430278885,466.1354581673307
2793,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,224,84,7,11,4,5,11,102,375.0,31.25,49.10714285714286,17.857142857142858,22.321428571428573,49.10714285714286,455.3571428571429
2795,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,276,97,6,17,6,4,9,137,351.4492753623189,21.73913043478261,61.594202898550726,21.73913043478261,14.492753623188406,32.608695652173914,496.37681159420293
2860,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,237,76,7,20,7,5,9,113,320.67510548523205,29.535864978902953,84.38818565400844,29.535864978902953,21.09704641350211,37.9746835443038,476.7932489451477
2927,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,293,103,11,17,7,8,14,133,351.53583617747444,37.54266211604096,58.020477815699664,23.890784982935156,27.303754266211605,47.78156996587031,453.9249146757679
307,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,190,72,6,17,3,4,8,80,378.94736842105266,31.578947368421055,89.47368421052633,15.789473684210527,21.05263157894737,42.10526315789474,421.0526315789474
3131,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,262,87,8,19,8,7,10,123,332.0610687022901,30.53435114503817,72.51908396946565,30.53435114503817,26.7175572519084,38.16793893129771,469.46564885496184
377,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,249,84,9,30,6,2,8,110,337.3493975903615,36.144578313253014,120.48192771084338,24.096385542168676,8.032128514056225,32.1285140562249,441.7670682730924
465,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,231,76,5,15,2,4,13,116,329.004329004329,21.645021645021643,64.93506493506493,8.658008658008658,17.316017316017316,56.277056277056275,502.16450216450215
528,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,296,94,6,26,4,5,19,142,317.5675675675676,20.27027027027027,87.83783783783784,13.513513513513514,16.89189189189189,64.1891891891892,479.72972972972974
571,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,173,65,3,18,1,3,8,75,375.7225433526012,17.341040462427745,104.04624277456648,5.780346820809249,17.341040462427745,46.24277456647399,433.52601156069363
6,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,210,55,12,22,5,4,12,100,261.9047619047619,57.14285714285714,104.76190476190476,23.80952380952381,19.047619047619047,57.14285714285714,476.1904761904762
762,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,242,75,5,18,5,4,10,125,309.9173553719008,20.661157024793386,74.38016528925618,20.661157024793386,16.52892561983471,41.32231404958677,516.5289256198347
778,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,247,82,3,20,4,1,16,121,331.9838056680162,12.145748987854251,80.97165991902834,16.194331983805668,4.048582995951417,64.77732793522267,489.87854251012146
930,Fikret,Akman,male,turkish,28,openai,gpt-4o-mini,244,77,5,23,6,2,17,114,315.57377049180326,20.491803278688522,94.26229508196721,24.59016393442623,8.19672131147541,69.67213114754098,467.21311475409834
1416,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,192,58,8,9,7,4,14,92,302.0833333333333,41.666666666666664,46.875,36.45833333333333,20.833333333333332,72.91666666666666,479.16666666666663
1485,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,219,69,9,13,4,5,9,110,315.06849315068496,41.09589041095891,59.36073059360731,18.264840182648403,22.831050228310502,41.09589041095891,502.2831050228311
1665,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,257,85,4,23,2,2,11,130,330.73929961089493,15.56420233463035,89.49416342412451,7.782101167315175,7.782101167315175,42.80155642023346,505.83657587548635
1737,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,224,78,7,21,7,4,15,92,348.2142857142857,31.25,93.75,31.25,17.857142857142858,66.96428571428572,410.7142857142857
176,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,265,76,5,27,10,5,11,131,286.79245283018867,18.867924528301888,101.88679245283019,37.735849056603776,18.867924528301888,41.509433962264154,494.33962264150944
1871,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,231,80,5,17,4,6,11,108,346.3203463203463,21.645021645021643,73.5930735930736,17.316017316017316,25.974025974025974,47.61904761904762,467.53246753246754
1885,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,225,76,4,24,2,2,12,105,337.77777777777777,17.77777777777778,106.66666666666667,8.88888888888889,8.88888888888889,53.333333333333336,466.6666666666667
201,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,233,75,6,27,6,5,9,105,321.88841201716735,25.75107296137339,115.87982832618025,25.75107296137339,21.459227467811157,38.62660944206009,450.6437768240343
2100,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,231,91,9,16,4,5,13,93,393.93939393939394,38.96103896103896,69.26406926406926,17.316017316017316,21.645021645021643,56.277056277056275,402.5974025974026
2147,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,222,73,3,15,4,2,12,113,328.8288288288288,13.513513513513514,67.56756756756756,18.01801801801802,9.00900900900901,54.054054054054056,509.00900900900905
2168,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,204,60,6,20,1,3,11,103,294.11764705882354,29.411764705882355,98.03921568627452,4.901960784313726,14.705882352941178,53.92156862745098,504.90196078431376
2173,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,248,89,6,18,7,3,10,115,358.8709677419355,24.193548387096776,72.58064516129032,28.225806451612904,12.096774193548388,40.32258064516129,463.7096774193548
221,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,246,80,3,25,3,4,13,118,325.20325203252037,12.195121951219512,101.62601626016261,12.195121951219512,16.260162601626018,52.84552845528456,479.67479674796755
2566,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,224,69,5,32,6,3,19,90,308.0357142857143,22.321428571428573,142.85714285714286,26.785714285714285,13.392857142857142,84.82142857142857,401.7857142857143
2589,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,253,78,9,21,3,7,9,126,308.300395256917,35.573122529644266,83.00395256916995,11.857707509881422,27.66798418972332,35.573122529644266,498.02371541501975
2660,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,279,94,7,22,9,4,10,133,336.9175627240143,25.089605734767026,78.85304659498208,32.25806451612903,14.336917562724015,35.842293906810035,476.7025089605735
2793,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,285,89,5,21,5,4,15,146,312.280701754386,17.543859649122805,73.68421052631578,17.543859649122805,14.035087719298245,52.63157894736842,512.280701754386
2795,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,230,87,4,13,5,3,13,105,378.2608695652174,17.391304347826086,56.52173913043478,21.73913043478261,13.043478260869565,56.52173913043478,456.52173913043475
2860,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,192,65,3,16,5,2,11,90,338.54166666666663,15.625,83.33333333333333,26.041666666666664,10.416666666666666,57.291666666666664,468.75
2927,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,206,65,6,16,7,3,10,99,315.53398058252424,29.126213592233007,77.66990291262135,33.98058252427184,14.563106796116504,48.543689320388346,480.58252427184465
307,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,190,61,5,14,9,3,16,82,321.0526315789474,26.315789473684212,73.6842105263158,47.36842105263158,15.789473684210527,84.21052631578948,431.5789473684211
3131,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,266,94,5,20,3,4,9,131,353.38345864661653,18.796992481203006,75.18796992481202,11.278195488721805,15.037593984962406,33.83458646616541,492.4812030075188
377,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,219,77,5,14,2,4,8,109,351.5981735159817,22.831050228310502,63.92694063926941,9.132420091324201,18.264840182648403,36.529680365296805,497.716894977169
465,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,202,73,7,15,7,4,9,87,361.38613861386136,34.65346534653465,74.25742574257426,34.65346534653465,19.801980198019802,44.554455445544555,430.6930693069307
528,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,271,90,4,22,4,3,8,140,332.10332103321036,14.760147601476016,81.18081180811808,14.760147601476016,11.070110701107012,29.52029520295203,516.6051660516605
571,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,234,80,7,19,3,4,12,109,341.88034188034186,29.914529914529915,81.19658119658119,12.820512820512821,17.094017094017094,51.282051282051285,465.8119658119658
6,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,171,48,3,17,4,2,5,92,280.70175438596493,17.54385964912281,99.41520467836257,23.391812865497077,11.695906432748538,29.239766081871345,538.0116959064328
762,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,219,74,4,14,3,5,6,113,337.8995433789955,18.264840182648403,63.92694063926941,13.698630136986303,22.831050228310502,27.397260273972606,515.9817351598174
778,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,210,76,6,21,3,4,17,83,361.9047619047619,28.57142857142857,100.0,14.285714285714285,19.047619047619047,80.95238095238095,395.23809523809524
930,Gül,Sönmez,female,turkish,29,openai,gpt-4o-mini,214,68,3,22,3,1,17,100,317.7570093457944,14.018691588785046,102.80373831775701,14.018691588785046,4.672897196261682,79.4392523364486,467.2897196261682
1416,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,197,67,4,16,5,4,16,85,340.1015228426396,20.304568527918782,81.21827411167513,25.380710659898476,20.304568527918782,81.21827411167513,431.4720812182741
1485,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,190,73,6,10,5,3,6,87,384.2105263157895,31.578947368421055,52.631578947368425,26.315789473684212,15.789473684210527,31.578947368421055,457.8947368421053
1665,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,331,114,7,28,6,3,10,163,344.4108761329305,21.148036253776436,84.59214501510574,18.12688821752266,9.06344410876133,30.211480362537767,492.4471299093656
1737,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,207,63,12,22,6,7,7,90,304.3478260869565,57.971014492753625,106.28019323671498,28.985507246376812,33.81642512077295,33.81642512077295,434.7826086956522
176,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,232,80,3,19,1,4,15,110,344.82758620689657,12.931034482758623,81.89655172413794,4.310344827586207,17.24137931034483,64.65517241379311,474.1379310344828
1871,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,235,86,5,15,1,7,8,113,365.9574468085106,21.27659574468085,63.829787234042556,4.25531914893617,29.78723404255319,34.04255319148936,480.8510638297872
1885,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,249,85,5,23,2,4,8,122,341.36546184738955,20.080321285140563,92.36947791164658,8.032128514056225,16.06425702811245,32.1285140562249,489.95983935742976
201,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,271,89,13,22,5,11,17,114,328.41328413284134,47.97047970479705,81.18081180811808,18.45018450184502,40.59040590405904,62.730627306273064,420.66420664206646
2100,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,205,74,5,17,3,2,12,92,360.9756097560975,24.390243902439025,82.92682926829268,14.634146341463413,9.75609756097561,58.536585365853654,448.780487804878
2147,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,288,97,5,20,9,3,14,140,336.80555555555554,17.36111111111111,69.44444444444444,31.25,10.416666666666668,48.611111111111114,486.11111111111114
2168,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,216,79,6,18,2,1,8,102,365.74074074074076,27.77777777777778,83.33333333333334,9.25925925925926,4.62962962962963,37.03703703703704,472.22222222222223
2173,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,207,70,5,18,5,2,8,99,338.1642512077295,24.154589371980677,86.95652173913044,24.154589371980677,9.66183574879227,38.64734299516908,478.2608695652174
221,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,235,82,6,17,5,2,9,114,348.93617021276594,25.53191489361702,72.34042553191489,21.27659574468085,8.51063829787234,38.29787234042553,485.1063829787234
2566,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,199,71,5,18,5,2,8,90,356.78391959799,25.12562814070352,90.45226130653268,25.12562814070352,10.050251256281408,40.20100502512563,452.26130653266335
2589,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,281,91,6,19,4,7,7,147,323.84341637010675,21.352313167259787,67.61565836298932,14.234875444839858,24.91103202846975,24.91103202846975,523.1316725978647
2660,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,246,90,7,19,4,5,9,112,365.8536585365854,28.45528455284553,77.23577235772359,16.260162601626018,20.325203252032523,36.58536585365854,455.2845528455285
2793,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,235,77,8,18,6,3,18,105,327.6595744680851,34.04255319148936,76.59574468085106,25.53191489361702,12.76595744680851,76.59574468085106,446.8085106382979
2795,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,285,91,6,20,6,6,19,137,319.29824561403507,21.052631578947366,70.17543859649122,21.052631578947366,21.052631578947366,66.66666666666666,480.7017543859649
2860,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,186,69,4,16,4,3,14,76,370.96774193548384,21.50537634408602,86.02150537634408,21.50537634408602,16.129032258064516,75.26881720430107,408.6021505376344
2927,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,209,68,4,13,2,2,8,112,325.35885167464113,19.138755980861244,62.20095693779904,9.569377990430622,9.569377990430622,38.27751196172249,535.8851674641148
307,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,196,76,4,12,3,2,13,86,387.7551020408163,20.408163265306122,61.224489795918366,15.306122448979592,10.204081632653061,66.3265306122449,438.7755102040816
3131,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,223,73,5,17,5,4,15,104,327.3542600896861,22.42152466367713,76.23318385650224,22.42152466367713,17.937219730941703,67.26457399103138,466.36771300448424
377,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,229,78,8,34,6,5,7,91,340.6113537117904,34.93449781659389,148.47161572052403,26.200873362445417,21.83406113537118,30.567685589519655,397.3799126637555
465,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,239,79,7,16,5,5,8,119,330.5439330543933,29.288702928870293,66.94560669456067,20.920502092050206,20.920502092050206,33.47280334728033,497.90794979079493
528,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,262,82,8,25,3,3,12,129,312.9770992366412,30.53435114503817,95.41984732824427,11.450381679389313,11.450381679389313,45.80152671755725,492.3664122137405
571,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,203,70,5,20,4,3,13,88,344.82758620689657,24.63054187192118,98.52216748768473,19.704433497536947,14.77832512315271,64.03940886699507,433.49753694581284
6,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,154,44,7,15,2,2,5,79,285.7142857142857,45.45454545454545,97.40259740259741,12.987012987012987,12.987012987012987,32.467532467532465,512.987012987013
762,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,205,72,4,16,5,4,14,90,351.2195121951219,19.51219512195122,78.04878048780488,24.390243902439025,19.51219512195122,68.29268292682927,439.0243902439024
778,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,184,63,5,19,3,1,8,85,342.3913043478261,27.17391304347826,103.26086956521739,16.304347826086957,5.434782608695652,43.47826086956522,461.95652173913044
930,Hatice,Şeker,female,turkish,39,openai,gpt-4o-mini,298,86,4,16,6,3,13,170,288.59060402684565,13.422818791946309,53.691275167785236,20.13422818791946,10.06711409395973,43.624161073825505,570.4697986577181
1416,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,214,74,3,13,6,4,9,105,345.7943925233645,14.018691588785046,60.74766355140187,28.037383177570092,18.69158878504673,42.05607476635514,490.6542056074766
1485,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,261,85,6,15,11,3,9,132,325.6704980842912,22.988505747126435,57.47126436781609,42.1455938697318,11.494252873563218,34.48275862068965,505.74712643678157
1665,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,315,109,5,33,3,4,8,153,346.031746031746,15.873015873015872,104.76190476190476,9.523809523809524,12.698412698412698,25.396825396825395,485.71428571428567
1737,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,213,74,6,24,3,3,16,87,347.4178403755869,28.169014084507044,112.67605633802818,14.084507042253522,14.084507042253522,75.11737089201878,408.4507042253521
176,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,239,71,4,20,3,4,9,128,297.07112970711296,16.736401673640167,83.68200836820083,12.552301255230125,16.736401673640167,37.65690376569037,535.5648535564853
1871,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,226,95,3,14,2,3,11,98,420.3539823008849,13.27433628318584,61.94690265486725,8.849557522123893,13.27433628318584,48.67256637168141,433.62831858407077
1885,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,227,76,4,14,4,4,8,117,334.80176211453744,17.621145374449338,61.67400881057268,17.621145374449338,17.621145374449338,35.242290748898675,515.4185022026431
201,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,247,99,4,17,11,2,11,103,400.80971659919027,16.194331983805668,68.82591093117409,44.534412955465584,8.097165991902834,44.534412955465584,417.00404858299595
2100,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,261,95,6,20,2,5,12,121,363.9846743295019,22.988505747126435,76.62835249042145,7.662835249042145,19.157088122605362,45.97701149425287,463.6015325670498
2147,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,231,85,7,12,4,4,11,108,367.965367965368,30.303030303030305,51.94805194805195,17.316017316017316,17.316017316017316,47.61904761904762,467.53246753246754
2168,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,241,76,6,21,2,4,9,123,315.3526970954357,24.89626556016598,87.13692946058092,8.298755186721992,16.597510373443985,37.344398340248965,510.3734439834025
2173,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,263,92,6,23,5,4,11,122,349.80988593155894,22.813688212927758,87.45247148288973,19.011406844106464,15.209125475285171,41.82509505703422,463.87832699619776
221,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,203,72,6,19,4,4,8,90,354.679802955665,29.55665024630542,93.5960591133005,19.704433497536947,19.704433497536947,39.40886699507389,443.3497536945813
2566,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,201,60,4,21,2,5,10,99,298.5074626865671,19.90049751243781,104.4776119402985,9.950248756218905,24.87562189054726,49.75124378109452,492.5373134328358
2589,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,244,90,4,25,1,2,14,108,368.8524590163934,16.39344262295082,102.45901639344261,4.098360655737705,8.19672131147541,57.377049180327866,442.6229508196721
2660,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,215,78,6,18,2,2,10,99,362.79069767441865,27.906976744186046,83.72093023255815,9.30232558139535,9.30232558139535,46.51162790697675,460.4651162790698
2793,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,236,75,5,17,8,5,16,110,317.79661016949154,21.186440677966104,72.03389830508475,33.898305084745765,21.186440677966104,67.79661016949153,466.10169491525426
2795,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,222,81,4,16,0,2,11,108,364.8648648648649,18.01801801801802,72.07207207207207,0.0,9.00900900900901,49.54954954954955,486.4864864864865
2860,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,276,91,6,29,6,4,10,130,329.71014492753625,21.73913043478261,105.07246376811594,21.73913043478261,14.492753623188406,36.231884057971016,471.0144927536232
2927,Havva,Eren,female,turkish,21,openai,gpt-4o-mini,277,85,8,17,7,5,9,146,306.85920577617327,28.880866425992778,61.371841155234655,25.27075812274368,18.050541516245488,32.49097472924188,527.0758122743682
